Unnamed: 0,Team,GP,TOI,W,L,OTL,ROW,Points,Point %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCSF,SCSA,SCSF%,SCGF,SCGA,SCGF%,SCSH%,SCSV%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,season,team,
27.0,Tampa Bay Lightning,82,,46,30,6,43,98,0.598,4914,4656,51.35,3700,3508,51.33,2621,2582,50.37,280,252,52.63,273.99,259.93,51.32,2650,2471,51.75,1518,1450,51.15,222,205,51.99,14.62,85.86,1107,1020,52.05,772,749,50.76,149,126,54.18,19.3,83.18,1543,1451,51.54,746,701,51.55,73,79,48.03,9.79,88.73,2711,2507,51.95,994,1024,49.26,51,44,53.68,5.13,95.7,10.68,90.24,1.009,20222023,TBL,
28.0,Toronto Maple Leafs,82,,50,21,11,49,111,0.677,4767,4615,50.81,3639,3401,51.69,2629,2420,52.07,278,220,55.82,281.64,239.22,54.07,2763,2344,54.1,1611,1309,55.17,241,179,57.38,14.96,86.33,1225,991,55.28,884,679,56.56,158,99,61.48,17.87,85.42,1538,1353,53.2,727,630,53.57,83,80,50.92,11.42,87.3,1804,2021,47.16,914,978,48.31,33,36,47.83,3.61,96.32,10.57,90.91,1.015,20222023,TOR,
29.0,Vancouver Canucks,82,,38,37,7,32,83,0.506,4514,4656,49.23,3387,3517,49.06,2438,2527,49.1,270,296,47.7,245.67,258.32,48.75,2390,2440,49.48,1412,1438,49.54,223,237,48.48,15.79,83.52,1020,1045,49.39,737,745,49.73,152,155,49.51,20.62,79.19,1370,1395,49.55,675,693,49.34,71,82,46.41,10.52,88.17,1876,1940,49.16,910,940,49.19,40,50,44.44,4.4,94.68,11.07,88.29,0.994,20222023,VAN,
30.0,Vegas Golden Knights,82,,51,22,9,46,111,0.677,4786,5056,48.63,3524,3563,49.72,2587,2534,50.52,267,225,54.27,257.25,239.22,51.82,2433,2462,49.7,1464,1321,52.57,228,182,55.61,15.57,86.22,1069,915,53.88,773,646,54.47,145,108,57.31,18.76,83.28,1364,1547,46.86,691,675,50.59,83,74,52.87,12.01,89.04,2020,2304,46.72,965,1071,47.4,32,38,45.71,3.32,96.45,10.32,91.12,1.014,20222023,VGK,
31.0,Winnipeg Jets,82,,46,33,3,45,95,0.579,4837,4557,51.49,3626,3444,51.29,2486,2487,49.99,246,224,52.34,267.42,251.25,51.56,2502,2301,52.09,1397,1364,50.6,207,174,54.33,14.82,87.24,1084,998,52.07,714,672,51.52,129,119,52.02,18.07,82.29,1418,1303,52.11,683,692,49.67,78,55,58.65,11.42,92.05,2020,1944,50.96,968,977,49.77,35,44,44.3,3.62,95.5,9.9,90.99,1.009,20222023,WPG,
32.0,Washington Capitals,82,,35,37,10,33,80,0.488,4861,4886,49.87,3579,3612,49.77,2549,2549,50.0,253,261,49.22,253.93,268.9,48.57,2428,2420,50.08,1406,1396,50.18,214,205,51.07,15.22,85.32,1014,1030,49.61,719,708,50.39,134,143,48.38,18.64,79.8,1414,1390,50.43,687,688,49.96,80,62,56.34,11.64,90.99,2093,2156,49.26,983,1016,49.17,32,49,39.51,3.26,95.18,9.93,89.76,0.997,20222023,WSH,
1.0,Anaheim Ducks,82,,27,50,5,26,59,0.36,4331,5309,44.93,3156,3857,45.0,2194,2666,45.14,203,293,40.93,209.96,282.44,42.64,1939,2555,43.15,1074,1393,43.53,163,235,40.95,15.18,83.13,804,1107,42.07,534,745,41.75,102,142,41.8,19.1,80.94,1135,1448,43.94,540,648,45.45,61,93,39.61,11.3,85.65,2646,3276,44.68,969,1161,45.49,37,53,41.11,3.82,95.43,9.25,89.01,0.983,20232024,ANA,
2.0,Arizona Coyotes,82,,36,41,5,34,77,0.47,4650,5129,47.55,3369,3785,47.09,2275,2599,46.68,254,274,48.11,241.32,270.79,47.12,2275,2510,47.54,1208,1358,47.08,196,214,47.8,16.23,84.24,901,1019,46.93,599,661,47.54,119,121,49.58,19.87,81.69,1374,1491,47.96,609,697,46.63,77,93,45.29,12.64,86.66,2654,3116,46.0,961,1103,46.56,52,51,50.49,5.41,95.38,11.16,89.46,1.006,20232024,ARI,
3.0,Boston Bruins,82,,47,20,15,43,109,0.665,4610,5097,47.49,3383,3679,47.9,2396,2505,48.89,263,221,54.34,250.77,252.98,49.78,2340,2428,49.08,1346,1282,51.22,216,183,54.14,16.05,85.73,1036,1006,50.73,732,673,52.1,146,121,54.68,19.95,82.02,1304,1422,47.84,614,609,50.2,70,62,53.03,11.4,89.82,2566,3036,45.81,917,1097,45.53,42,33,56.0,4.58,96.99,10.98,91.18,1.022,20232024,BOS,
4.0,Buffalo Sabres,82,,39,37,6,37,84,0.512,4926,4851,50.38,3591,3557,50.24,2535,2402,51.35,244,243,50.1,242.48,265.43,47.74,2263,2382,48.72,1290,1296,49.88,186,196,48.69,14.42,84.88,858,1041,45.18,572,686,45.47,90,121,42.65,15.73,82.36,1405,1341,51.17,718,610,54.07,96,75,56.14,13.37,87.7,3004,2878,51.07,1135,1000,53.16,50,43,53.76,4.41,95.7,9.63,89.88,0.995,20232024,BUF,
5.0,Carolina Hurricanes,82,,52,23,7,50,111,0.677,5821,3999,59.28,4158,2977,58.28,2735,2101,56.56,277,211,56.76,278.57,212.24,56.76,2590,1899,57.7,1330,1118,54.33,219,179,55.03,16.47,83.99,1054,832,55.89,663,590,52.91,136,104,56.67,20.51,82.37,1536,1067,59.01,667,528,55.82,83,75,52.53,12.44,85.8,3645,2349,60.81,1292,833,60.8,51,24,68.0,3.95,97.12,10.13,89.96,1.001,20232024,CAR,
6.0,Columbus Blue Jackets,82,,27,43,12,24,66,0.402,5052,5516,47.8,3578,3993,47.26,2458,2823,46.54,234,298,43.98,240.1,290.11,45.28,2308,2631,46.73,1218,1410,46.35,195,229,45.99,16.01,83.76,870,1093,44.32,575,725,44.23,116,138,45.67,20.17,80.97,1438,1538,48.32,643,685,48.42,79,91,46.47,12.29,86.72,3009,3272,47.91,1105,1280,46.33,37,62,37.37,3.35,95.16,9.52,89.44,0.99,20232024,CBJ,
7.0,Calgary Flames,82,,38,39,5,38,81,0.494,5257,5009,51.21,3771,3530,51.65,2573,2438,51.35,253,267,48.65,264.16,255.11,50.87,2404,2438,49.65,1264,1311,49.09,194,206,48.5,15.35,84.29,982,968,50.36,648,666,49.32,129,117,52.44,19.91,82.43,1422,1470,49.17,616,645,48.85,65,89,42.21,10.55,86.2,3228,2955,52.21,1167,998,53.9,52,49,51.49,4.46,95.09,9.83,89.05,0.989,20232024,CGY,
8.0,Chicago Blackhawks,82,,23,53,6,22,52,0.317,4256,5265,44.7,3046,3810,44.43,2153,2683,44.52,178,289,38.12,210.19,268.55,43.9,1995,2611,43.31,1121,1430,43.94,152,229,39.9,13.56,83.99,809,1115,42.05,546,731,42.76,101,155,39.45,18.5,78.8,1186,1496,44.22,575,699,45.13,51,74,40.8,8.87,89.41,2530,3080,45.1,927,1133,45.0,24,53,31.17,2.59,95.32,8.27,89.23,0.975,20232024,CHI,
9.0,Colorado Avalanche,82,,50,25,7,48,107,0.652,5333,4812,52.57,3826,3503,52.2,2707,2446,52.53,302,252,54.51,265.52,255.19,50.99,2588,2226,53.76,1424,1253,53.19,238,201,54.21,16.71,83.96,1083,990,52.24,718,699,50.67,149,138,51.92,20.75,80.26,1505,1236,54.91,706,554,56.03,89,63,58.55,12.61,88.63,3165,2956,51.71,1153,1060,52.1,53,44,54.64,4.6,95.85,11.16,89.7,1.009,20232024,COL,
10.0,Dallas Stars,82,,52,21,9,48,113,0.689,5301,4740,52.79,3798,3413,52.67,2588,2350,52.41,294,232,55.89,278.0,221.19,55.69,2624,2128,55.22,1411,1161,54.86,250,192,56.56,17.72,83.46,1094,841,56.54,719,566,55.95,157,120,56.68,21.84,78.8,1530,1287,54.31,692,595,53.77,93,72,56.36,13.44,87.9,3098,2955,51.18,1057,1069,49.72,37,35,51.39,3.5,96.73,11.36,90.13,1.015,20232024,DAL,
11.0,Detroit Red Wings,82,,41,32,9,38,91,0.555,4681,5337,46.73,3390,3867,46.71,2375,2657,47.2,275,273,50.18,236.13,268.07,46.83,2178,2554,46.03,1192,1369,46.54,213,227,48.41,17.87,83.42,807,1007,44.49,577,663,46.53,125,135,48.08,21.66,79.64,1371,1547,46.98,615,706,46.56,88,92,48.89,14.31,86.97,2868,3221,47.1,1035,1167,47.0,55,40,57.89,5.31,96.57,11.58,89.73,1.013,20232024,DET,
12.0,Edmonton Oilers,82,,49,27,6,47,104,0.634,5374,4461,54.64,3919,3266,54.54,2766,2307,54.52,292,236,55.3,305.48,232.95,56.74,2763,2227,55.37,1498,1236,54.79,233,193,54.69,15.55,84.39,1253,875,58.88,839,588,58.79,164,119,57.95,19.55,79.76,1510,1352,52.76,659,648,50.42,69,74,48.25,10.47,88.58,3108,2591,54.54,1130,964,53.96,54,35,60.67,4.78,96.37,10.56,89.77,1.003,20232024,EDM,
13.0,Florida Panthers,82,,52,24,6,49,110,0.671,5624,4399,56.11,3954,3273,54.71,2766,2280,54.82,265,198,57.24,290.33,226.44,56.18,2611,2008,56.53,1378,1157,54.36,208,161,56.37,15.09,86.08,1111,884,55.69,726,625,53.74,127,107,54.27,17.49,82.88,1500,1124,57.16,652,532,55.07,81,54,60.0,12.42,89.85,3388,2648,56.13,1244,974,56.09,46,32,58.97,3.7,96.71,9.58,91.32,1.009,20232024,FLA,
14.0,Los Angeles Kings,82,,44,27,11,42,99,0.604,5194,4692,52.54,3805,3336,53.28,2616,2297,53.25,254,210,54.74,260.57,236.12,52.46,2381,2195,52.03,1258,1143,52.39,200,170,54.05,15.9,85.13,952,878,52.02,620,567,52.23,124,104,54.39,20.0,81.66,1429,1317,52.04,638,576,52.55,76,66,53.52,11.91,88.54,3163,2867,52.45,1213,1031,54.06,47,35,57.32,3.87,96.61,9.71,90.86,1.006,20232024,LAK,
15.0,Minnesota Wild,82,,39,33,10,36,88,0.537,5004,4934,50.35,3603,3513,50.63,2472,2437,50.36,248,260,48.82,250.62,229.52,52.2,2372,2279,51.0,1234,1207,50.55,191,199,48.97,15.48,83.51,976,886,52.42,645,573,52.96,120,124,49.18,18.6,78.36,1396,1393,50.05,589,634,48.16,71,75,48.63,12.05,88.17,2970,3109,48.86,1105,1118,49.71,46,55,45.54,4.16,95.08,10.03,89.33,0.994,20232024,MIN,
16.0,Montreal Canadiens,82,,30,36,16,26,76,0.463,4533,5537,45.01,3276,3932,45.45,2269,2739,45.31,232,281,45.22,233.34,292.41,44.38,2173,2743,44.2,1183,1464,44.69,192,224,46.15,16.23,84.7,901,1149,43.95,606,727,45.46,120,139,46.33,19.8,80.88,1272,1594,44.38,577,737,43.91,72,85,45.86,12.48,88.47,2642,3091,46.08,975,1144,46.01,35,51,40.7,3.59,95.54,10.22,89.74,1.0,20232024,MTL,
17.0,New Jersey Devils,82,,38,39,5,38,81,0.494,5130,4752,51.91,3597,3523,50.52,2517,2458,50.59,264,281,48.44,266.5,267.15,49.94,2431,2285,51.55,1304,1273,50.6,218,222,49.55,16.72,82.56,996,968,50.71,672,674,49.93,133,141,48.54,19.79,79.08,1435,1317,52.14,632,599,51.34,85,81,51.2,13.45,86.48,3084,2709,53.24,1105,1041,51.49,41,51,44.57,3.71,95.1,10.49,88.57,0.991,20232024,NJD,
18.0,Nashville Predators,82,,47,30,5,44,99,0.604,5206,4813,51.96,3782,3471,52.14,2641,2506,51.31,266,248,51.75,276.43,250.24,52.49,2573,2309,52.7,1419,1268,52.81,211,187,53.02,14.87,85.25,1073,926,53.68,729,627,53.76,145,116,55.56,19.89,81.5,1500,1383,52.03,690,641,51.84,66,71,48.18,9.57,88.92,3059,2872,51.58,1099,1098,50.02,43,54,44.33,3.91,95.08,10.07,90.1,1.002,20232024,NSH,
19.0,New York Islanders,82,,39,27,16,38,94,0.573,4821,5519,46.62,3525,3846,47.82,2470,2686,47.91,245,258,48.71,246.26,265.07,48.16,2320,2573,47.41,1282,1343,48.84,199,198,50.13,15.52,85.26,983,1007,49.4,682,677,50.18,119,116,50.64,17.45,82.87,1337,1566,46.06,600,666,47.39,80,82,49.38,13.33,87.69,2864,3241,46.91,1070,1206,47.01,45,53,45.92,4.21,95.61,9.92,90.39,1.003,20232024,NYI,
20.0,New York Rangers,82,,55,23,4,51,114,0.695,5166,4904,51.3,3784,3532,51.72,2582,2420,51.62,278,226,55.16,267.87,248.88,51.84,2470,2282,51.98,1325,1264,51.18,207,186,52.67,15.62,85.28,1010,956,51.37,647,646,50.04,123,120,50.62,19.01,81.42,1460,1326,52.4,678,618,52.31,84,66,56.0,12.39,89.32,3094,2897,51.64,1149,1033,52.66,62,35,63.92,5.4,96.61,10.77,90.66,1.014,20232024,NYR,
21.0,Ottawa Senators,82,,37,41,4,32,78,0.476,5188,4891,51.47,3761,3432,52.29,2602,2433,51.68,250,281,47.08,263.98,245.11,51.85,2424,2358,50.69,1369,1256,52.15,200,218,47.85,14.61,82.64,978,949,50.75,665,639,51.0,121,132,47.83,18.2,79.34,1446,1409,50.65,704,617,53.29,79,86,47.88,11.22,86.06,3100,2824,52.33,1079,1039,50.94,44,57,43.56,4.08,94.51,9.61,88.45,0.981,20232024,OTT,
22.0,Philadelphia Flyers,82,,38,33,11,34,87,0.53,5252,4917,51.65,3827,3280,53.85,2708,2225,54.9,231,258,47.24,250.97,234.95,51.65,2370,2303,50.72,1307,1153,53.13,184,217,45.89,14.08,81.18,1005,900,52.76,666,581,53.41,113,129,46.69,16.97,77.8,1365,1403,49.31,641,572,52.84,71,88,44.65,11.08,84.62,3221,2895,52.67,1258,935,57.36,42,41,50.6,3.34,95.61,8.53,88.4,0.969,20232024,PHI,
23.0,Pittsburgh Penguins,82,,38,32,12,36,88,0.537,5361,5042,51.53,3843,3701,50.94,2686,2480,51.99,253,248,50.5,285.87,254.37,52.92,2588,2421,51.67,1393,1302,51.69,186,202,47.94,13.35,84.49,1099,948,53.69,744,628,54.23,123,146,45.72,16.53,76.75,1489,1473,50.27,649,674,49.06,63,56,52.94,9.71,91.69,3173,2936,51.94,1140,1048,52.1,59,43,57.84,5.18,95.9,9.42,90.0,0.994,20232024,PIT,
24.0,San Jose Sharks,82,,19,54,9,18,47,0.287,4370,5826,42.86,3075,4191,42.32,2069,2881,41.8,180,326,35.57,206.12,303.75,40.43,1985,2929,40.39,1019,1574,39.3,148,259,36.36,14.52,83.55,802,1182,40.42,503,774,39.39,84,153,35.44,16.7,80.23,1183,1747,40.38,516,800,39.21,64,106,37.65,12.4,86.75,2676,3428,43.84,935,1182,44.17,29,61,32.22,3.1,94.84,8.7,88.68,0.974,20232024,SJS,
25.0,Seattle Kraken,82,,34,35,13,31,81,0.494,5039,4844,50.99,3486,3543,49.59,2348,2391,49.55,214,232,47.98,233.8,237.46,49.61,2367,2164,52.24,1194,1128,51.42,169,181,48.29,14.15,83.95,911,868,51.21,565,528,51.69,105,118,47.09,18.58,77.65,1456,1296,52.91,629,600,51.18,64,63,50.39,10.17,89.5,3012,3108,49.22,1031,1132,47.67,41,40,50.62,3.98,96.47,9.11,90.3,0.994,20232024,SEA,
26.0,St Louis Blues,82,,43,33,6,38,92,0.561,4551,5150,46.91,3369,3804,46.97,2370,2636,47.34,234,248,48.55,240.82,279.19,46.31,2213,2501,46.95,1240,1355,47.78,191,200,48.85,15.4,85.24,880,1104,44.35,604,716,45.76,113,127,47.08,18.71,82.26,1333,1397,48.83,636,639,49.88,78,73,51.66,12.26,88.58,2715,3049,47.1,1004,1159,46.42,34,39,46.58,3.39,96.64,9.87,90.59,1.005,20232024,STL,
27.0,Tampa Bay Lightning,82,,45,29,8,42,98,0.598,4946,4762,50.95,3518,3402,50.84,2403,2430,49.72,288,267,51.89,255.02,251.22,50.38,2410,2265,51.55,1277,1276,50.02,224,209,51.73,17.54,83.62,964,935,50.76,640,644,49.84,137,122,52.9,21.41,81.06,1446,1330,52.09,637,632,50.2,87,87,50.0,13.66,86.23,2855,2762,50.83,1016,1023,49.83,60,49,55.05,5.91,95.21,11.99,89.01,1.01,20232024,TBL,
28.0,Toronto Maple Leafs,82,,46,26,10,41,102,0.622,5246,5075,50.83,3811,3628,51.23,2671,2446,52.2,298,261,53.31,275.75,252.07,52.24,2620,2418,52.0,1465,1306,52.87,245,208,54.08,16.72,84.07,1153,986,53.9,770,664,53.7,147,129,53.26,19.09,80.57,1467,1432,50.6,695,642,51.98,98,79,55.37,14.1,87.69,3056,2929,51.06,1066,1031,50.83,45,48,48.39,4.22,95.34,11.16,89.33,1.005,20232024,TOR,
29.0,Vancouver Canucks,82,,50,23,9,50,109,0.665,4837,4606,51.22,3477,3356,50.89,2328,2341,49.86,279,221,55.8,261.73,236.29,52.55,2385,2141,52.7,1257,1179,51.6,223,178,55.61,17.74,84.9,1069,936,53.32,688,634,52.04,146,118,55.3,21.22,81.39,1316,1205,52.2,569,545,51.08,77,60,56.2,13.53,88.99,2860,2811,50.43,950,1048,47.55,47,39,54.65,4.95,96.28,11.98,90.56,1.025,20232024,VAN,
30.0,Vegas Golden Knights,82,,45,29,8,41,98,0.598,4982,5227,48.8,3550,3616,49.54,2548,2487,50.61,263,243,51.98,247.7,240.91,50.69,2377,2404,49.72,1326,1214,52.2,216,187,53.6,16.29,84.6,947,926,50.56,652,577,53.05,126,112,52.94,19.33,80.59,1430,1478,49.17,674,637,51.41,90,75,54.55,13.35,88.23,2989,3069,49.34,1067,1140,48.35,36,48,42.86,3.37,95.79,10.32,90.23,1.006,20232024,VGK,
31.0,Winnipeg Jets,82,,52,24,6,52,110,0.671,4903,4846,50.29,3593,3510,50.58,2489,2429,50.61,259,198,56.67,250.92,244.55,50.64,2262,2255,50.08,1238,1229,50.18,220,168,56.7,17.77,86.33,961,994,49.16,666,652,50.53,141,108,56.63,21.17,83.44,1301,1261,50.78,572,577,49.78,79,60,56.83,13.81,89.6,2987,2900,50.74,1128,1066,51.41,36,24,60.0,3.19,97.75,10.41,91.85,1.023,20232024,WPG,
32.0,Washington Capitals,82,,40,31,11,36,91,0.555,4572,5256,46.52,3219,3714,46.43,2172,2503,46.46,216,252,46.15,242.61,259.14,48.35,2203,2380,48.07,1126,1262,47.15,174,203,46.15,15.45,83.91,939,985,48.8,593,659,47.36,121,130,48.21,20.4,80.27,1264,1395,47.54,533,603,46.92,53,73,42.06,9.94,87.89,2607,3206,44.85,941,1110,45.88,40,45,47.06,4.25,95.95,9.94,89.93,0.999,20232024,WSH,
1.0,Anaheim Ducks,82,,35,37,10,31,80,0.488,4754,5549,46.14,3452,4040,46.08,2270,2649,46.15,217,261,45.4,237.6,287.68,45.23,2164,2664,44.82,1169,1390,45.68,164,218,42.93,14.03,84.32,861,1096,44.0,552,704,43.95,107,144,42.63,19.38,79.55,1303,1568,45.38,617,686,47.35,57,74,43.51,9.24,89.21,2720,3385,44.55,964,1153,45.54,45,36,55.56,4.67,96.88,9.56,90.15,0.997,20242025,ANA,
2.0,Boston Bruins,82,,33,39,10,33,76,0.463,4603,4923,48.32,3285,3558,48.01,2174,2346,48.1,222,271,45.03,236.41,252.96,48.31,2139,2289,48.31,1099,1200,47.8,174,225,43.61,15.83,81.25,863,944,47.76,548,582,48.5,113,125,47.48,20.62,78.52,1276,1345,48.68,551,618,47.13,61,100,37.89,11.07,83.82,2780,3009,48.02,921,1017,47.52,40,38,51.28,4.34,96.26,10.21,88.45,0.987,20242025,BOS,
3.0,Buffalo Sabres,82,,36,39,7,32,79,0.482,4860,4909,49.75,3510,3603,49.35,2280,2370,49.03,265,287,48.01,240.05,262.67,47.75,2221,2396,48.1,1141,1268,47.36,207,229,47.48,18.14,81.94,891,973,47.8,526,614,46.14,118,145,44.87,22.43,76.38,1330,1423,48.31,615,654,48.46,89,84,51.45,14.47,87.16,2966,2988,49.82,1021,966,51.38,50,45,52.63,4.9,95.34,11.62,87.89,0.995,20242025,BUF,
4.0,Carolina Hurricanes,82,,47,30,5,47,99,0.604,5760,4082,58.52,4126,3048,57.51,2599,2046,55.95,266,230,53.63,288.09,236.95,54.87,2673,2050,56.6,1345,1156,53.78,206,181,53.23,15.32,84.34,1051,935,52.92,647,627,50.78,132,108,55.0,20.4,82.78,1622,1115,59.26,698,529,56.89,74,73,50.34,10.6,86.2,3563,2339,60.37,1146,763,60.03,54,45,54.55,4.71,94.1,10.23,88.76,0.99,20242025,CAR,
5.0,Columbus Blue Jackets,82,,40,33,9,34,89,0.543,4869,5163,48.53,3493,3690,48.63,2382,2453,49.27,267,267,50.0,246.65,260.66,48.62,2172,2440,47.09,1206,1312,47.9,212,208,50.48,17.58,84.15,935,1033,47.51,628,683,47.9,133,124,51.75,21.18,81.84,1237,1407,46.79,578,629,47.89,79,84,48.47,13.67,86.65,2887,3084,48.35,1015,1040,49.39,49,53,48.04,4.83,94.9,11.21,89.12,1.003,20242025,CBJ,
6.0,Calgary Flames,82,,41,27,14,36,96,0.585,5204,4952,51.24,3620,3511,50.76,2414,2372,50.44,220,236,48.25,237.22,246.38,49.05,2319,2356,49.6,1184,1243,48.78,168,197,46.03,14.19,84.15,879,941,48.3,552,601,47.88,98,117,45.58,17.75,80.53,1440,1415,50.44,632,642,49.61,70,80,46.67,11.08,87.54,3205,3085,50.95,1094,1002,52.19,44,36,55.0,4.02,96.41,9.11,90.05,0.992,20242025,CGY,
7.0,Chicago Blackhawks,82,,25,46,11,23,61,0.372,4042,5148,43.98,2925,3794,43.53,2004,2552,43.99,224,292,43.41,200.48,275.66,42.11,1875,2562,42.26,1028,1371,42.85,179,229,43.87,17.41,83.3,775,1074,41.91,515,707,42.14,105,143,42.34,20.39,79.77,1100,1488,42.5,513,664,43.59,74,86,46.25,14.42,87.05,2408,3062,44.02,873,1065,45.05,41,54,43.16,4.7,94.93,11.18,88.56,0.997,20242025,CHI,
8.0,Colorado Avalanche,82,,49,29,4,45,102,0.622,5242,4506,53.78,3701,3187,53.73,2451,2126,53.55,273,231,54.17,258.16,237.73,52.06,2510,2065,54.86,1285,1111,53.63,202,180,52.88,15.72,83.8,940,890,51.37,594,570,51.03,106,118,47.32,17.85,79.3,1570,1175,57.19,691,541,56.09,96,62,60.76,13.89,88.54,3071,2748,52.78,1031,886,53.78,56,41,57.73,5.43,95.37,11.14,89.13,1.003,20242025,COL,
9.0,Dallas Stars,82,,50,26,6,48,106,0.646,4921,4851,50.36,3468,3589,49.14,2325,2382,49.39,275,222,55.33,270.41,253.54,51.61,2434,2298,51.44,1293,1183,52.22,224,184,54.9,17.32,84.45,1042,961,52.02,686,586,53.93,152,125,54.87,22.16,78.67,1392,1337,51.01,607,597,50.42,72,59,54.96,11.86,90.12,2894,2952,49.5,899,1051,46.1,41,36,53.25,4.56,96.57,11.83,90.68,1.025,20242025,DAL,
10.0,Detroit Red Wings,82,,39,35,8,36,86,0.524,4680,4969,48.5,3405,3561,48.88,2250,2337,49.05,235,259,47.57,252.43,252.16,50.03,2204,2290,49.04,1193,1167,50.55,197,196,50.13,16.51,83.2,869,946,47.88,559,583,48.95,105,121,46.46,18.78,79.25,1335,1344,49.83,634,584,52.05,92,75,55.09,14.51,87.16,2828,3064,48.0,922,1051,46.73,35,57,38.04,3.8,94.58,10.44,88.92,0.994,20242025,DET,
11.0,Edmonton Oilers,82,,48,29,5,48,101,0.616,5183,4487,53.6,3783,3227,53.97,2623,2211,54.26,259,235,52.43,274.73,231.06,54.32,2481,2153,53.54,1344,1145,54.0,204,192,51.52,15.18,83.23,1045,801,56.61,681,498,57.76,130,105,55.32,19.09,78.92,1436,1352,51.51,663,647,50.61,74,87,45.96,11.16,86.55,3134,2641,54.27,1149,946,54.84,50,38,56.82,4.35,95.98,9.87,89.37,0.992,20242025,EDM,
12.0,Florida Panthers,82,,47,31,4,41,98,0.598,5459,4336,55.73,3937,3250,54.78,2589,2148,54.65,246,223,52.45,274.4,225.38,54.9,2478,1920,56.34,1320,1059,55.49,183,168,52.14,13.86,84.14,1023,857,54.41,670,559,54.52,124,113,52.32,18.51,79.79,1455,1063,57.78,650,500,56.52,59,55,51.75,9.08,89.0,3430,2711,55.85,1166,936,55.47,57,45,55.88,4.89,95.19,9.5,89.62,0.991,20242025,FLA,
13.0,Los Angeles Kings,82,,48,25,9,47,105,0.64,5055,4503,52.89,3627,3201,53.12,2304,2093,52.4,249,203,55.09,249.61,214.71,53.76,2276,2072,52.35,1112,1083,50.66,191,157,54.89,17.18,85.5,974,840,53.69,572,544,51.25,113,96,54.07,19.76,82.35,1302,1232,51.38,540,539,50.05,78,61,56.12,14.44,88.68,3051,2675,53.28,1054,874,54.67,46,41,52.87,4.36,95.31,10.81,90.3,1.011,20242025,LAK,
14.0,Minnesota Wild,82,,45,30,7,42,97,0.591,4648,5101,47.68,3373,3646,48.06,2264,2427,48.26,225,236,48.81,228.66,230.05,49.85,2099,2215,48.66,1095,1179,48.15,167,182,47.85,15.25,84.56,871,841,50.88,540,548,49.63,93,101,47.94,17.22,81.57,1228,1374,47.19,555,631,46.8,74,81,47.74,13.33,87.16,2754,3296,45.52,1039,1125,48.01,42,48,46.67,4.04,95.73,9.94,90.28,1.002,20242025,MIN,
15.0,Montreal Canadiens,82,,40,31,11,38,91,0.555,4572,5237,46.61,3246,3669,46.94,2096,2383,46.8,243,261,48.21,241.99,282.2,46.16,2194,2539,46.36,1116,1307,46.06,183,209,46.68,16.4,84.01,852,1062,44.51,518,661,43.94,98,127,43.56,18.92,80.79,1342,1477,47.61,598,646,48.07,85,82,50.9,14.21,87.31,2698,2963,47.66,874,946,48.02,53,45,54.08,6.06,95.24,11.59,89.05,1.006,20242025,MTL,
16.0,New Jersey Devils,82,,42,33,7,40,91,0.555,5001,4671,51.71,3510,3394,50.84,2304,2163,51.58,240,220,52.17,263.29,237.98,52.52,2454,2152,53.28,1263,1119,53.02,204,171,54.4,16.15,84.72,990,896,52.49,617,553,52.74,110,107,50.69,17.83,80.65,1464,1256,53.82,646,566,53.3,94,64,59.49,14.55,88.69,2880,2840,50.35,925,929,49.89,33,43,43.42,3.57,95.37,10.42,89.83,1.002,20242025,NJD,
17.0,Nashville Predators,82,,30,44,8,28,68,0.415,5004,4674,51.7,3563,3420,51.02,2403,2344,50.62,212,274,43.62,259.9,241.19,51.87,2348,2262,50.93,1188,1228,49.17,159,210,43.09,13.38,82.9,958,925,50.88,584,597,49.45,103,109,48.58,17.64,81.74,1390,1337,50.97,604,631,48.91,56,101,35.67,9.27,83.99,3010,2736,52.38,1094,990,52.5,45,54,45.45,4.11,94.55,8.82,88.31,0.971,20242025,NSH,
18.0,New York Islanders,82,,35,35,12,33,82,0.5,5033,5047,49.93,3649,3588,50.42,2420,2357,50.66,222,257,46.35,253.3,248.65,50.46,2347,2317,50.32,1256,1201,51.12,180,185,49.32,14.33,84.6,975,961,50.36,614,609,50.2,110,112,49.55,17.92,81.61,1372,1356,50.29,642,592,52.03,70,73,48.95,10.9,87.67,3089,2927,51.35,1033,1031,50.05,33,60,35.48,3.19,94.18,9.17,89.1,0.983,20242025,NYI,
19.0,New York Rangers,82,,39,36,7,38,85,0.518,4939,4993,49.73,3605,3657,49.64,2344,2451,48.88,255,255,50.0,256.16,270.92,48.6,2323,2431,48.86,1230,1351,47.66,202,217,48.21,16.42,83.94,943,1060,47.08,626,699,47.25,115,133,46.37,18.37,80.97,1380,1371,50.16,604,652,48.09,87,84,50.88,14.4,87.12,2976,2832,51.24,996,982,50.35,47,33,58.75,4.72,96.64,10.88,89.6,1.005,20242025,NYR,
